session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue
SES_002455,USER_2455,2025-12-17T17:25:08.652Z,email,Mobile,United States,,Yes,Yes,Yes,No,No,6,303,255.34,0
SES_002456,USER_893,2025-12-20T08:17:22.372Z,Referral,desktop,Germany,Fashion,Yes,Yes,No,No,No,4,305,0,0
SES_002457,USER_2457,2025-12-25T20:57:13.775Z,Email,mobile,US,,Yes,No,No,No,No,1,1625,0,0
SES_002458,USER_681,2025-12-29T21:26:09.236Z,Referral,Mobile,USA,Home & Garden,Yes,Yes,No,No,No,10,788,0,0
SES_002459,USER_147,2025-12-26T05:46:47.160Z,Direct,Mobile,Canada,Home & Garden,Yes,Yes,Yes,No,No,5,911,345.34,0
SES_002460,USER_257,2025-12-03T03:48:08.295Z,email,mobile,US,Electronics,Yes,Yes,No,No,No,7,684,0,0
SES_002461,USER_2461,2025-12-19T05:31:34.891Z,Google,desktop,Australia,Home & Garden,Yes,Yes,Yes,No,No,11,1142,410.98,0
SES_002462,USER_2462,2025-12-21T19:59:25.103Z,Organic Search,,Australia,,Yes,Yes,No,No,No,9,1191,0,0
SES_002463,USER_2463,2025-12-10T18:06:31.705Z,Email,Desktop,Australia,,Yes,No,No,No,No,2,2987,0,0
SES_002464,USER_2464,2025-12-12T18:25:02.864Z,Direct,Tablet,US,Books,Yes,Yes,No,No,No,6,1163,0,0
SES_002465,USER_2465,2025-12-14T02:29:54.933Z,Instagram,desktop,United States,Toys,Yes,Yes,No,No,No,12,1802,0,0
SES_002466,USER_1361,2025-12-12T14:14:03.141Z,email,mobile,United States,,Yes,No,No,No,No,1,433,0,0
SES_002467,USER_2467,2025-12-20T02:06:03.842Z,Email,Tablet,France,,Yes,No,No,No,No,2,1337,0,0
SES_002468,USER_2468,2025-12-29T16:19:29.701Z,Google,mobile,Canada,,Yes,No,No,No,No,2,6632,0,0
SES_002469,USER_2469,2025-12-14T22:57:20.370Z,Referral,desktop,France,Electronics,Yes,Yes,No,No,No,2,1384,0,0
SES_002470,USER_2470,2025-12-11T06:07:16.305Z,Google,Desktop,Australia,Toys,Yes,Yes,No,No,No,7,1468,0,0
SES_002471,USER_2471,2025-12-31T21:46:05.159Z,Direct,Tablet,US,Electronics,Yes,Yes,Yes,Yes,No,6,719,274.51,0
SES_002472,USER_2472,2025-12-03T09:46:10.019Z,Referral,desktop,France,,Yes,No,No,No,No,2,148,0,0
SES_002473,USER_2473,2025-12-07T15:20:44.173Z,Google,mobile,United States,Electronics,Yes,Yes,No,No,No,10,1509,0,0
SES_002474,USER_2474,2025-12-10T22:17:05.547Z,Direct,Desktop,Germany,,Yes,No,No,No,No,1,1735,0,0
SES_002475,USER_2475,2025-12-05T13:59:39.995Z,Google,,,Sports,Yes,Yes,Yes,Yes,Yes,2,1718,379.77,388.18
SES_002476,USER_871,2025-12-03T11:24:20.874Z,Organic Search,Desktop,,,Yes,No,No,No,No,3,453,0,0
SES_002477,USER_1116,2025-12-18T10:48:11.276Z,google,Tablet,Australia,,Yes,No,No,No,No,2,1163,0,0
SES_002478,USER_2478,2025-12-26T20:48:17.439Z,Google,mobile,USA,,Yes,No,No,No,No,3,1560,0,0
SES_002479,USER_2479,2025-12-03T20:07:17.906Z,email,,India,,Yes,No,No,No,No,3,1814,0,0
SES_002480,USER_416,2025-12-09T15:31:59.413Z,email,Mobile,United States,Fashion,Yes,Yes,No,No,No,15,999,0,0
SES_002481,USER_2481,2025-12-12T01:15:00.632Z,Organic Search,desktop,USA,Fashion,Yes,Yes,No,No,No,12,1227,0,0
SES_002482,USER_2482,2025-12-19T01:29:13.791Z,Google,,United States,Toys,Yes,Yes,Yes,Yes,Yes,9,1482,85.24,302.62
SES_002483,USER_2483,2025-12-06T13:47:11.511Z,Email,Mobile,Australia,Electronics,Yes,Yes,Yes,Yes,Yes,7,1457,464.02,285.94
SES_002484,USER_411,2025-12-16T01:11:44.970Z,Direct,Mobile,United States,Toys,Yes,Yes,No,No,No,11,891,0,0
SES_002485,USER_2485,2025-12-06T11:15:13.065Z,google,Mobile,,,Yes,No,No,No,No,3,248,0,0
SES_002486,USER_769,2025-12-24T23:00:31.630Z,Instagram,Desktop,UK,,Yes,Yes,Yes,Yes,No,15,799,396.12,0
SES_002487,USER_30,2025-12-02T08:55:32.291Z,google,,Germany,,Yes,No,No,No,No,1,280,0,0
SES_002488,USER_2488,2025-12-01T15:13:48.429Z,email,Desktop,USA,,Yes,No,No,No,No,2,49,0,0
SES_002489,USER_2489,2025-12-19T15:40:53.751Z,Google,,USA,Fashion,Yes,Yes,Yes,Yes,Yes,9,1068,39.85,158.93
SES_002490,USER_2490,2025-12-03T12:28:37.466Z,Direct,desktop,Australia,,Yes,No,No,No,No,2,,0,0
SES_002491,USER_2491,2025-12-19T16:03:54.381Z,google,Tablet,France,Sports,Yes,Yes,Yes,No,No,10,797,240.41,0
SES_002492,USER_1223,2025-12-30T07:07:47.606Z,Referral,desktop,Canada,,Yes,No,No,No,No,1,322,0,0
SES_002493,USER_2493,2025-12-06T03:02:34.959Z,Email,,US,,Yes,Yes,No,No,No,1,963,0,0
SES_002494,USER_422,2025-12-30T03:15:11.975Z,Email,mobile,US,,Yes,Yes,Yes,Yes,Yes,2,1357,264,407.97
SES_002495,USER_2495,2025-12-24T12:39:05.538Z,Email,mobile,Australia,Home & Garden,Yes,Yes,No,No,No,3,969,0,0
SES_002496,USER_2496,2025-12-28T01:21:49.134Z,google,mobile,USA,,Yes,No,No,No,No,2,1099,0,0
SES_002497,USER_2497,2025-12-02T16:27:41.511Z,Referral,desktop,UK,Toys,Yes,Yes,Yes,No,No,13,1365,494.43,0
SES_002498,USER_2498,2025-12-24T17:53:41.604Z,Google,,France,Beauty,Yes,Yes,No,No,No,9,1180,0,0
SES_002499,USER_2499,2025-12-18T14:49:53.397Z,Direct,Mobile,UK,,Yes,No,No,No,No,3,1471,0,0
SES_002500,USER_2500,2025-12-21T12:45:57.371Z,Facebook,,UK,,Yes,Yes,Yes,No,No,13,1370,364.69,0
SES_002501,USER_2501,2025-12-31T07:58:45.518Z,Facebook,,India,,Yes,No,No,No,No,2,1408,0,0
SES_002502,USER_2502,2025-12-15T22:56:25.430Z,Organic Search,Mobile,USA,Electronics,Yes,Yes,No,No,No,7,71,0,0
SES_002503,USER_1678,2025-12-29T15:10:06.606Z,email,Tablet,Australia,,Yes,No,No,No,No,2,1014,0,0
SES_002504,USER_271,,email,Desktop,United States,Electronics,Yes,Yes,Yes,Yes,Yes,5,201,133.1,201.14
SES_002505,USER_2505,2025-12-11T04:29:43.016Z,Email,Mobile,France,,Yes,No,No,No,No,1,510,0,0
SES_002506,USER_2506,2025-12-27T17:28:35.692Z,google,Mobile,Germany,,Yes,Yes,No,No,No,10,1218,0,0
SES_002507,USER_1948,2025-12-11T01:35:03.755Z,Referral,Mobile,USA,,Yes,No,No,No,No,1,134,0,0
SES_002508,USER_2508,2025-12-31T13:18:04.529Z,Google,Desktop,Canada,,Yes,No,No,No,No,3,1162,0,0
SES_002509,USER_1141,2025-12-18T20:59:37.042Z,Instagram,Desktop,Canada,,Yes,No,No,No,No,2,1185,0,0
SES_002510,USER_424,2025-12-27T23:39:51.623Z,Instagram,mobile,Australia,Toys,Yes,Yes,No,No,No,6,1359,0,0
SES_002511,USER_801,2025-12-09T16:33:39.085Z,Referral,Mobile,Canada,,Yes,Yes,No,No,No,14,330,0,0
SES_002512,USER_2512,2025-12-26T16:25:07.216Z,Referral,Tablet,India,Beauty,Yes,Yes,Yes,No,No,4,1373,273.48,0
SES_002513,USER_908,2025-12-08T06:27:44.360Z,Referral,desktop,,,Yes,No,No,No,No,3,465,0,0
SES_002514,USER_2514,2025-12-03T04:40:19.065Z,Referral,Desktop,India,Fashion,Yes,Yes,Yes,No,No,2,881,462.91,0
SES_002515,USER_2515,2025-12-10T19:40:51.935Z,Direct,Tablet,UK,Beauty,Yes,Yes,Yes,Yes,Yes,2,1185,89.47,104.91
SES_002516,USER_2516,2025-12-14T03:10:20.351Z,Facebook,Tablet,,Sports,Yes,Yes,No,No,No,12,938,0,0
SES_002517,USER_2517,2025-12-14T09:04:49.982Z,Facebook,Tablet,Australia,,Yes,No,No,No,No,1,1762,0,0
SES_002518,USER_490,2025-12-29T06:33:57.552Z,Facebook,mobile,France,Home & Garden,Yes,Yes,No,No,No,12,1572,0,0
SES_002519,USER_2519,2025-12-25T12:26:12.783Z,Facebook,,Canada,Beauty,Yes,Yes,Yes,No,No,9,682,350.24,0
SES_002520,USER_2520,2025-12-12T11:56:19.956Z,Instagram,Mobile,Germany,,Yes,No,No,No,No,2,1037,0,0
SES_002521,USER_2521,2025-12-29T12:09:36.908Z,Instagram,Mobile,India,,Yes,No,No,No,No,2,1750,0,0
SES_002522,USER_1393,2025-12-09T19:34:48.975Z,Organic Search,Mobile,US,,Yes,No,No,No,No,1,622,0,0
SES_002523,USER_2523,2025-12-23T07:32:15.585Z,Organic Search,Desktop,USA,,Yes,No,No,No,No,3,860,0,0
SES_002524,USER_2524,2025-12-05T12:38:41.297Z,Referral,Tablet,,Toys,Yes,Yes,Yes,Yes,Yes,5,651,376.31,352.77
SES_002525,USER_983,2025-12-14T16:38:15.572Z,Organic Search,Tablet,Australia,Beauty,Yes,Yes,No,No,No,12,1114,0,0
SES_002526,USER_952,2025-12-10T22:02:47.601Z,Google,,Germany,,Yes,No,No,No,No,2,500,0,0
SES_002527,USER_2527,2025-12-15T17:04:28.661Z,Organic Search,desktop,Germany,Beauty,Yes,Yes,Yes,No,No,5,1345,117.48,0
SES_002528,USER_2528,2025-12-09T02:18:43.712Z,email,Tablet,Canada,,Yes,No,No,No,No,3,659,0,N/A
SES_002529,USER_2529,2025-12-16T07:02:01.395Z,Google,desktop,Australia,Sports,Yes,Yes,Yes,Yes,Yes,12,622,462.62,70.25
SES_002530,USER_1219,2025-12-03T20:34:03.518Z,Direct,,Canada,,Yes,No,No,No,No,3,1208,0,0
SES_002531,USER_2531,2025-12-28T23:01:38.622Z,Google,Desktop,United States,Books,Yes,Yes,Yes,Yes,Yes,2,657,208.33,412.1
SES_002532,USER_2532,2025-12-07T23:50:43.097Z,Referral,desktop,,Home & Garden,Yes,Yes,Yes,No,No,14,726,291.12,0
SES_002533,USER_1143,2025-12-14T22:16:30.019Z,email,desktop,Canada,Books,Yes,Yes,No,No,No,10,560,0,0
SES_002534,USER_2534,2025-12-26T08:59:46.419Z,Instagram,Tablet,Germany,,Yes,No,No,No,No,2,1693,0,0
SES_002535,USER_2535,2025-12-23T01:48:06.789Z,Organic Search,Tablet,India,,Yes,No,No,No,No,3,1775,0,0
SES_002536,USER_1687,2025-12-14T12:55:25.893Z,Email,desktop,France,Beauty,Yes,Yes,Yes,Yes,No,7,1717,225.22,0
SES_002537,USER_2537,2025-12-20T14:15:00.880Z,Google,,Germany,Beauty,Yes,Yes,No,No,No,14,1593,0,N/A
SES_002538,USER_2538,2025-12-17T22:22:08.084Z,Facebook,desktop,Australia,Sports,Yes,Yes,No,No,No,5,680,0,0
SES_002539,USER_927,2025-12-24T00:05:48.684Z,Direct,Desktop,Germany,Books,Yes,Yes,No,No,No,4,102,0,0
SES_002540,USER_365,2025-12-29T17:39:37.764Z,Instagram,Mobile,Australia,Beauty,Yes,Yes,No,No,No,1,995,0,0
SES_002541,USER_757,2025-12-06T23:26:53.767Z,google,Tablet,US,,Yes,No,No,No,No,2,294,0,0
SES_002542,USER_2542,2025-12-10T08:07:23.045Z,Organic Search,mobile,France,Toys,Yes,Yes,No,No,No,13,1197,0,0
SES_002543,USER_2543,2025-12-23T17:48:29.671Z,google,Tablet,United States,Electronics,Yes,Yes,Yes,Yes,No,7,1296,502.67,0
SES_002544,USER_1654,2025-12-12T03:36:58.914Z,google,Desktop,USA,,Yes,No,No,No,No,2,340,0,0
SES_002545,USER_2545,2025-12-10T18:37:52.018Z,Google,Desktop,India,Toys,Yes,Yes,Yes,No,No,10,267,434.39,0
SES_002546,USER_2546,2025-12-31T18:15:26.968Z,Facebook,mobile,UK,Toys,Yes,Yes,No,No,No,2,865,0,0
SES_002547,USER_2547,2025-12-02T10:53:58.459Z,Referral,Mobile,Australia,Home & Garden,Yes,Yes,No,No,No,11,1348,0,0
SES_002548,USER_2548,2025-12-13T12:46:48.151Z,Google,Mobile,,,Yes,No,No,No,No,1,1279,0,0
SES_002549,USER_1320,2025-12-31T19:00:20.981Z,Facebook,Mobile,Germany,Home & Garden,Yes,Yes,No,No,No,10,279,0,0
SES_002550,USER_2550,2025-12-04T07:30:09.790Z,Google,Mobile,,,Yes,No,No,No,No,3,32,0,0
SES_002551,USER_2551,2025-12-03T07:05:50.704Z,google,Desktop,,Sports,Yes,Yes,No,No,No,6,971,0,0
SES_002552,USER_2552,2025-12-19T12:44:57.826Z,email,mobile,India,Fashion,Yes,Yes,No,No,No,7,1664,0,0
SES_002553,USER_2553,2025-12-11T08:43:59.591Z,Organic Search,mobile,USA,,Yes,No,No,No,No,1,204,0,0
SES_002554,USER_2554,2025-12-11T05:03:19.159Z,Instagram,desktop,India,,Yes,No,No,No,No,3,542,0,0
SES_002555,USER_106,2025-12-12T21:50:48.492Z,Email,mobile,USA,Books,Yes,Yes,Yes,Yes,No,5,258,397.62,0
SES_002556,USER_1223,2025-12-15T23:31:32.148Z,email,,Australia,Books,Yes,Yes,No,No,No,1,528,0,0
SES_002557,USER_2557,2025-12-15T00:03:43.782Z,Email,mobile,USA,,Yes,No,No,No,No,2,1526,0,0
SES_002558,USER_2558,2025-12-02T11:00:23.243Z,google,mobile,Germany,Fashion,Yes,Yes,No,No,No,12,1073,0,0
SES_002559,USER_2559,2025-12-16T08:44:15.037Z,Referral,Tablet,USA,Home & Garden,Yes,Yes,Yes,No,No,5,823,348.5,0
SES_002560,USER_2560,2025-12-12T10:53:22.414Z,Referral,Tablet,Australia,Beauty,Yes,Yes,Yes,Yes,Yes,14,388,433.07,334.87
SES_002561,USER_2561,2025-12-22T00:58:14.760Z,Referral,,,Sports,Yes,Yes,No,No,No,2,1601,0,0
SES_002562,USER_2562,2025-12-28T13:41:04.092Z,email,mobile,UK,,Yes,Yes,No,No,No,9,789,0,0
SES_002563,USER_2563,2025-12-04T04:22:18.864Z,email,mobile,USA,,Yes,No,No,No,No,1,772,0,0
SES_002564,USER_1068,2025-12-18T17:05:23.344Z,Direct,Tablet,France,,Yes,No,No,No,No,3,,0,0
SES_002565,USER_2565,2025-12-13T07:24:46.087Z,email,Tablet,US,,Yes,No,No,No,No,1,163,0,0
SES_002566,USER_1555,2025-12-24T20:11:58.631Z,Google,mobile,Canada,,Yes,No,No,No,No,3,1715,0,0
SES_002567,USER_2567,2025-12-11T05:03:50.654Z,Google,desktop,US,,Yes,No,No,No,No,1,1214,0,0
SES_002568,USER_946,2025-12-17T13:30:23.047Z,Direct,desktop,US,,Yes,No,No,No,No,1,475,0,0
SES_002569,USER_2569,2025-12-21T09:41:31.053Z,Organic Search,mobile,Germany,Beauty,Yes,Yes,No,No,No,1,1057,0,0
SES_002570,USER_1251,2025-12-19T06:44:23.058Z,Google,desktop,Germany,Toys,Yes,Yes,No,No,No,13,1464,0,0
SES_002571,USER_1180,2025-12-14T22:39:47.310Z,Instagram,mobile,India,Home & Garden,Yes,Yes,Yes,Yes,Yes,9,1627,175.84,487.58
SES_002572,USER_635,2025-12-22T13:07:22.016Z,Organic Search,desktop,Germany,Books,Yes,Yes,No,No,No,13,1608,0,0
SES_002573,USER_2573,2025-12-17T04:39:15.589Z,Email,Desktop,Canada,,Yes,No,No,No,No,2,195,0,0
SES_002574,USER_268,2025-12-04T12:13:08.478Z,email,mobile,UK,Home & Garden,Yes,Yes,No,No,No,15,530,0,0
SES_002575,USER_2575,2025-12-08T05:29:03.494Z,Referral,Desktop,India,,Yes,No,No,No,No,3,846,0,0
SES_002576,USER_64,2025-12-07T07:06:49.719Z,Organic Search,Desktop,Germany,Beauty,Yes,Yes,No,No,No,13,250,0,0
SES_002577,USER_2577,2025-12-02T23:31:42.950Z,Google,Tablet,US,Toys,Yes,Yes,No,No,No,5,1313,0,0
SES_002578,USER_2578,2025-12-27T19:29:15.447Z,email,Mobile,India,Toys,Yes,Yes,No,No,No,9,8381,0,0
SES_002579,USER_2579,2025-12-01T04:04:11.289Z,Referral,desktop,Australia,Fashion,Yes,Yes,No,No,No,5,1451,0,N/A
SES_002580,USER_530,2025-12-04T01:23:26.922Z,Direct,Tablet,Canada,Home & Garden,Yes,Yes,No,No,No,12,1502,0,0
SES_002581,USER_2581,2025-12-24T01:27:21.701Z,google,Tablet,UK,Fashion,Yes,Yes,Yes,No,No,2,277,343.41,0
SES_002582,USER_1099,2025-12-20T16:34:33.243Z,Direct,Tablet,US,Electronics,Yes,Yes,No,No,No,9,178,0,0
SES_002583,USER_1990,2025-12-13T04:18:59.858Z,Organic Search,Mobile,India,,Yes,No,No,No,No,2,712,0,0
SES_002584,USER_2584,2025-12-29T09:50:39.092Z,Instagram,Mobile,United States,,Yes,No,No,No,No,3,335,0,0
SES_002585,USER_2585,2025-12-16T01:30:18.519Z,Facebook,Mobile,US,Electronics,Yes,Yes,No,No,No,2,1176,0,0
SES_002586,USER_2586,2025-12-03T23:35:53.203Z,google,mobile,United States,Books,Yes,Yes,No,No,No,15,356,0,0
SES_002587,USER_2587,2025-12-09T08:29:45.507Z,Organic Search,Tablet,USA,,Yes,No,No,No,No,1,490,0,0
SES_002588,USER_2588,2025-12-27T12:49:45.184Z,Instagram,Tablet,US,Electronics,Yes,Yes,No,No,No,9,738,0,0
SES_002589,USER_2589,2025-12-29T10:05:10.092Z,Instagram,desktop,United States,Fashion,Yes,Yes,Yes,No,No,2,321,127.41,0
SES_002590,USER_550,2025-12-31T09:50:26.590Z,Google,Mobile,Canada,Electronics,Yes,Yes,Yes,No,No,11,1413,282.98,0
SES_002591,USER_2591,2025-12-11T22:03:42.629Z,Instagram,desktop,UK,Toys,Yes,Yes,Yes,No,No,9,1470,397.4,0
SES_002592,USER_2592,2025-12-13T04:11:55.668Z,Email,Desktop,France,,Yes,No,No,No,No,1,3502,0,0
SES_002593,USER_1762,2025-12-12T10:10:41.982Z,Direct,Tablet,UK,Books,Yes,Yes,Yes,No,No,13,1557,250.88,0
SES_002594,USER_630,2025-12-25T17:41:31.609Z,Email,desktop,Australia,Books,Yes,Yes,No,No,No,15,889,0,0
SES_002595,USER_2595,2025-12-09T05:02:49.831Z,Referral,Desktop,Australia,,Yes,No,No,No,No,3,1121,0,0
SES_002596,USER_2596,2025-12-19T12:40:06.426Z,Facebook,,,Sports,Yes,Yes,Yes,Yes,Yes,14,1101,511.67,N/A
SES_002597,USER_2597,2025-12-08T07:42:35.345Z,Organic Search,,Germany,,Yes,No,No,No,No,3,2669,0,0
SES_002598,USER_2598,2025-12-27T10:18:12.232Z,Instagram,desktop,,,Yes,No,No,No,No,1,383,0,0
SES_002599,USER_1863,2025-12-06T02:53:34.041Z,google,Desktop,Canada,,Yes,No,No,No,No,3,1145,0,0
SES_002600,USER_2600,2025-12-14T10:32:04.849Z,Facebook,Tablet,Australia,Beauty,Yes,Yes,Yes,No,No,11,820,84.49,0
SES_002601,USER_2601,2025-12-17T22:38:47.772Z,Email,desktop,UK,,Yes,Yes,No,No,No,7,468,0,0
SES_002602,USER_2602,2025-12-12T12:03:53.112Z,email,Mobile,UK,Electronics,Yes,Yes,No,No,No,14,590,0,0
SES_002603,USER_1064,2025-12-17T11:11:45.375Z,email,desktop,Canada,Sports,Yes,Yes,Yes,Yes,Yes,3,,465.05,213.51
SES_002604,USER_922,2025-12-21T13:28:38.842Z,Direct,Tablet,UK,,Yes,No,No,No,No,2,296,0,0
SES_002605,USER_848,2025-12-25T07:31:21.854Z,Google,mobile,United States,,Yes,No,No,No,No,3,1422,0,0
SES_002606,USER_2606,2025-12-13T02:46:27.609Z,Facebook,,Australia,,Yes,No,No,No,No,3,423,0,0
SES_002607,USER_2607,2025-12-17T22:21:20.301Z,google,,United States,,Yes,No,No,No,No,2,205,0,0
SES_002608,USER_1804,2025-12-21T05:10:22.718Z,Email,desktop,Canada,,Yes,No,No,No,No,2,1439,0,0
SES_002609,USER_2609,2025-12-25T19:37:13.098Z,Email,Mobile,Canada,,Yes,Yes,No,No,No,5,1324,0,0
SES_002610,USER_2610,,Google,Mobile,,,Yes,No,No,No,No,3,1285,0,0
SES_002611,USER_2611,2025-12-03T21:17:46.287Z,google,desktop,UK,Toys,Yes,Yes,No,No,No,1,1805,0,0
SES_002612,USER_1293,2025-12-20T11:40:08.114Z,Facebook,desktop,India,,Yes,No,No,No,No,3,483,0,0
SES_002613,USER_2613,2025-12-06T13:58:40.405Z,Referral,desktop,Germany,Fashion,Yes,Yes,Yes,No,No,14,96,157.05,0
SES_002614,USER_2614,2025-12-07T08:43:48.120Z,Instagram,Tablet,Canada,Toys,Yes,Yes,Yes,Yes,Yes,11,697,297.09,162.9
SES_002615,USER_2615,2025-12-30T08:16:13.964Z,google,,UK,Home & Garden,Yes,Yes,No,No,No,14,564,0,0
SES_002616,USER_2616,2025-12-18T17:17:10.539Z,Referral,Desktop,Canada,Beauty,Yes,Yes,Yes,No,No,2,36,527.41,0
SES_002617,USER_2617,2025-12-08T19:41:49.044Z,email,Mobile,,,Yes,No,No,No,No,1,891,0,0
SES_002618,USER_2618,2025-12-31T04:18:25.159Z,google,Tablet,India,Books,Yes,Yes,Yes,Yes,Yes,10,1215,211.29,381.05
SES_002619,USER_2619,2025-12-05T04:51:30.464Z,Referral,mobile,US,,Yes,No,No,No,No,2,1654,0,0
SES_002620,USER_216,2025-12-11T10:10:12.020Z,Instagram,Tablet,France,,Yes,Yes,No,No,No,2,959,0,0
SES_002621,USER_574,2025-12-22T08:46:15.113Z,Organic Search,Tablet,UK,Beauty,Yes,Yes,No,No,No,5,1004,0,0
SES_002622,USER_1200,2025-12-07T19:35:54.310Z,Email,Tablet,US,,Yes,No,No,No,No,3,346,0,0
SES_002623,USER_1588,2025-12-21T16:58:45.977Z,Direct,desktop,USA,Home & Garden,Yes,Yes,No,No,No,3,1801,0,0
SES_002624,USER_1362,2025-12-11T09:21:51.468Z,Email,Desktop,United States,Books,Yes,Yes,No,No,No,14,1728,0,0
SES_002625,USER_2625,2025-12-31T01:42:32.577Z,Instagram,Tablet,United States,Fashion,Yes,Yes,No,No,No,1,960,0,0
SES_002626,USER_743,2025-12-01T01:23:04.727Z,Google,mobile,United States,,Yes,No,No,No,No,2,1132,0,0
SES_002627,USER_2627,2025-12-19T02:57:14.854Z,email,Tablet,India,,Yes,No,No,No,No,3,232,0,0
SES_002628,USER_2628,2025-12-28T18:00:54.230Z,email,Tablet,India,Beauty,Yes,Yes,No,No,No,11,547,0,0
SES_002629,USER_2629,2025-12-10T21:07:58.403Z,Organic Search,Mobile,UK,Books,Yes,Yes,Yes,No,No,15,1758,188.38,0
SES_002630,USER_2630,,Facebook,Mobile,UK,Beauty,Yes,Yes,No,No,No,6,497,0,0
SES_002631,USER_2631,2025-12-27T22:23:25.112Z,Google,Tablet,United States,,Yes,No,No,No,No,2,1677,0,0
SES_002632,USER_2632,2025-12-20T12:47:39.761Z,Organic Search,Tablet,India,Electronics,Yes,Yes,No,No,No,11,1312,0,0
SES_002633,USER_2633,2025-12-10T20:03:58.694Z,google,desktop,France,Toys,Yes,Yes,No,No,No,2,272,0,0
SES_002634,USER_167,2025-12-22T15:19:02.613Z,google,Desktop,Canada,,Yes,No,No,No,No,1,1379,0,0
SES_002635,USER_2635,2025-12-29T03:04:29.951Z,email,Mobile,,Home & Garden,Yes,Yes,Yes,Yes,Yes,4,778,300.86,439.71
SES_002636,USER_2636,2025-12-19T22:37:33.966Z,Instagram,Desktop,USA,Sports,Yes,Yes,No,No,No,4,1254,0,0
SES_002637,USER_2637,2025-12-12T09:30:18.579Z,Instagram,mobile,UK,Home & Garden,Yes,Yes,No,No,No,5,1369,0,0
SES_002638,USER_2638,2025-12-10T07:53:55.457Z,Google,desktop,India,Books,Yes,Yes,No,No,No,10,,0,0
SES_002639,USER_1716,2025-12-16T10:02:28.681Z,Referral,Desktop,India,,Yes,No,No,No,No,2,1628,0,0
SES_002640,USER_2640,2025-12-05T16:46:53.590Z,Direct,mobile,UK,,Yes,Yes,No,No,No,6,1543,0,0
SES_002641,USER_2641,2025-12-20T00:42:54.401Z,Instagram,Desktop,France,Books,Yes,Yes,No,No,No,14,561,0,0
SES_002642,USER_2642,2025-12-31T02:36:36.199Z,Facebook,Desktop,UK,,Yes,No,No,No,No,2,668,0,0
SES_002643,USER_1095,2025-12-05T23:33:07.905Z,Referral,Desktop,India,Beauty,Yes,Yes,No,No,No,4,1502,0,0
SES_002644,USER_2644,2025-12-12T05:21:46.658Z,Organic Search,Mobile,,,Yes,No,No,No,No,2,1690,0,0
SES_002645,USER_1659,2025-12-08T21:12:02.261Z,email,desktop,Canada,,Yes,No,No,No,No,3,1145,0,0
SES_002646,USER_70,2025-12-24T09:28:42.083Z,Referral,Mobile,US,,Yes,Yes,No,No,No,8,296,0,0
SES_002647,USER_1127,2025-12-04T23:16:44.171Z,Referral,desktop,,,Yes,No,No,No,No,1,1183,0,0
SES_002648,USER_2648,2025-12-14T11:49:33.274Z,Google,Tablet,US,Beauty,Yes,Yes,Yes,No,No,3,1706,156.19,0
SES_002649,USER_2649,2025-12-16T07:39:56.881Z,google,Tablet,USA,,Yes,No,No,No,No,3,325,0,0
SES_002650,USER_2650,2025-12-08T00:58:09.109Z,Direct,,Canada,,Yes,Yes,No,No,No,6,625,0,0
SES_002651,USER_2651,2025-12-23T05:00:02.841Z,email,desktop,Germany,Home & Garden,Yes,Yes,Yes,Yes,Yes,5,191,111.75,211.19
SES_002652,USER_344,,Google,desktop,USA,,Yes,No,No,No,No,1,1746,0,0
SES_002653,USER_2653,2025-12-13T15:26:16.560Z,email,mobile,Canada,,Yes,No,No,No,No,2,222,0,0
SES_002654,USER_561,2025-12-13T10:53:51.087Z,Instagram,Desktop,France,Sports,Yes,Yes,Yes,No,No,2,1691,80.92,0
SES_002655,USER_2655,2025-12-16T11:39:22.960Z,Organic Search,desktop,Germany,,Yes,No,No,No,No,3,1340,0,0
SES_002656,USER_2656,2025-12-01T03:04:18.708Z,Organic Search,Tablet,Australia,,Yes,No,No,No,No,2,1780,0,0
SES_002657,USER_2657,2025-12-08T18:03:01.047Z,Google,mobile,Germany,Home & Garden,Yes,Yes,No,No,No,10,1406,0,0
SES_002658,USER_2658,2025-12-20T18:48:42.470Z,Direct,Desktop,United States,Books,Yes,Yes,No,No,No,10,1724,0,0
SES_002659,USER_2659,2025-12-12T20:36:02.993Z,Email,,France,Beauty,Yes,Yes,Yes,Yes,Yes,4,85,92.54,257.99
SES_002660,USER_1052,2025-12-19T01:48:07.707Z,google,,United States,Sports,Yes,Yes,Yes,Yes,Yes,14,308,460.87,248.44
SES_002661,USER_397,2025-12-20T07:59:49.897Z,Google,mobile,United States,,Yes,Yes,No,No,No,12,1255,0,0
SES_002662,USER_1734,2025-12-10T16:36:43.540Z,Email,mobile,Canada,,Yes,Yes,Yes,Yes,Yes,6,181,,374.75
SES_002663,USER_2663,2025-12-10T23:32:59.176Z,Google,mobile,France,,Yes,No,No,No,No,2,271,0,0
SES_002664,USER_331,2025-12-19T17:07:20.375Z,Facebook,Desktop,India,Beauty,Yes,Yes,No,No,No,6,416,0,0
SES_002665,USER_2665,2025-12-15T23:52:26.475Z,Facebook,Tablet,USA,,Yes,Yes,No,No,No,14,839,0,0
SES_002666,USER_2666,2025-12-03T20:08:19.821Z,Referral,,US,,Yes,No,No,No,No,2,421,0,0
